event_id,name,event_type,critical_issues,boroughs_reported,start_local,end_local,tz_local,start_utc,end_utc,duration_hours_reported,window_hours_used,subhourly_snapped,unit,wind_peak_ms,wind_mean_ms,wind_peak_cellmax_ms,precip_total_mm,precip_peak_rate_mmh,precip_peak_rate_cellmax_mmh,n_hours_wind,n_hours_precip,status
SW0390,Winter Storm Event,Winter Weather,Freezing Precipitation,"Bronx, Manhattan, Queens",2015-01-18 06:00,2015-01-19 06:00,EST,2015-01-18 11:00,2015-01-19 11:00,24,24,FALSE,Brooklyn,4.723,3.372,4.779,34.903,5.964,5.98,25,24,ok
SW0390,Winter Storm Event,Winter Weather,Freezing Precipitation,"Bronx, Manhattan, Queens",2015-01-18 06:00,2015-01-19 06:00,EST,2015-01-18 11:00,2015-01-19 11:00,24,24,FALSE,Queens,5.145,3.489,5.216,35.553,6.279,6.28,25,24,ok
SW0390,Winter Storm Event,Winter Weather,Freezing Precipitation,"Bronx, Manhattan, Queens",2015-01-18 06:00,2015-01-19 06:00,EST,2015-01-18 11:00,2015-01-19 11:00,24,24,FALSE,Manhattan,3.985,2.718,4.006,34.939,5.955,5.955,25,24,ok
SW0390,Winter Storm Event,Winter Weather,Freezing Precipitation,"Bronx, Manhattan, Queens",2015-01-18 06:00,2015-01-19 06:00,EST,2015-01-18 11:00,2015-01-19 11:00,24,24,FALSE,Bronx,3.772,2.569,3.8,35.05,6.064,6.064,25,24,ok
SW0390,Winter Storm Event,Winter Weather,Freezing Precipitation,"Bronx, Manhattan, Queens",2015-01-18 06:00,2015-01-19 06:00,EST,2015-01-18 11:00,2015-01-19 11:00,24,24,FALSE,Staten Island,4.167,2.712,4.167,34.118,5.652,5.74,25,24,ok
SW0390,Winter Storm Event,Winter Weather,Freezing Precipitation,"Bronx, Manhattan, Queens",2015-01-18 06:00,2015-01-19 06:00,EST,2015-01-18 11:00,2015-01-19 11:00,24,24,FALSE,ALL NYC,4.393,3.126,4.628,35.019,6.018,6.055,25,24,ok
SW0391,"Light Snow, High Wind Event",Winter Weather,High Winds,"Queens, Staten Island, Manhattan, Bronx",2015-01-24 00:00,2015-01-25 00:00,EST,2015-01-24 05:00,2015-01-25 05:00,24,24,FALSE,Brooklyn,5.155,3.595,5.155,22.335,3.591,3.591,25,24,ok
SW0391,"Light Snow, High Wind Event",Winter Weather,High Winds,"Queens, Staten Island, Manhattan, Bronx",2015-01-24 00:00,2015-01-25 00:00,EST,2015-01-24 05:00,2015-01-25 05:00,24,24,FALSE,Queens,5.056,3.627,5.12,22.456,3.323,3.436,25,24,ok
SW0391,"Light Snow, High Wind Event",Winter Weather,High Winds,"Queens, Staten Island, Manhattan, Bronx",2015-01-24 00:00,2015-01-25 00:00,EST,2015-01-24 05:00,2015-01-25 05:00,24,24,FALSE,Manhattan,4.264,2.997,4.291,21.407,3.124,3.214,25,24,ok
SW0391,"Light Snow, High Wind Event",Winter Weather,High Winds,"Queens, Staten Island, Manhattan, Bronx",2015-01-24 00:00,2015-01-25 00:00,EST,2015-01-24 05:00,2015-01-25 05:00,24,24,FALSE,Bronx,4.11,2.785,4.11,21.426,3.431,3.431,25,24,ok
SW0391,"Light Snow, High Wind Event",Winter Weather,High Winds,"Queens, Staten Island, Manhattan, Bronx",2015-01-24 00:00,2015-01-25 00:00,EST,2015-01-24 05:00,2015-01-25 05:00,24,24,FALSE,Staten Island,4.511,3.041,4.511,22.197,3.629,3.629,25,24,ok
SW0391,"Light Snow, High Wind Event",Winter Weather,High Winds,"Queens, Staten Island, Manhattan, Bronx",2015-01-24 00:00,2015-01-25 00:00,EST,2015-01-24 05:00,2015-01-25 05:00,24,24,FALSE,ALL NYC,4.709,3.343,4.805,22.149,3.312,3.483,25,24,ok
SW0392,"January 2015 North American Blizzard ""Winter Storm Juno""",Winter Weather,"High Winds, Heavy Snow","Bronx, Brooklyn, Manhattan, Staten Island, Queens",2015-01-26 08:00,2015-01-27 08:00,EST,2015-01-26 13:00,2015-01-27 13:00,24,24,FALSE,Brooklyn,7.663,6.776,7.668,15.3,1.444,1.444,25,24,ok
SW0392,"January 2015 North American Blizzard ""Winter Storm Juno""",Winter Weather,"High Winds, Heavy Snow","Bronx, Brooklyn, Manhattan, Staten Island, Queens",2015-01-26 08:00,2015-01-27 08:00,EST,2015-01-26 13:00,2015-01-27 13:00,24,24,FALSE,Queens,7.793,6.92,7.794,16.441,1.545,1.545,25,24,ok
SW0392,"January 2015 North American Blizzard ""Winter Storm Juno""",Winter Weather,"High Winds, Heavy Snow","Bronx, Brooklyn, Manhattan, Staten Island, Queens",2015-01-26 08:00,2015-01-27 08:00,EST,2015-01-26 13:00,2015-01-27 13:00,24,24,FALSE,Manhattan,6.337,5.642,6.342,14.219,1.286,1.286,25,24,ok
SW0392,"January 2015 North American Blizzard ""Winter Storm Juno""",Winter Weather,"High Winds, Heavy Snow","Bronx, Brooklyn, Manhattan, Staten Island, Queens",2015-01-26 08:00,2015-01-27 08:00,EST,2015-01-26 13:00,2015-01-27 13:00,24,24,FALSE,Bronx,5.948,5.295,5.987,14.527,1.318,1.318,25,24,ok
SW0392,"January 2015 North American Blizzard ""Winter Storm Juno""",Winter Weather,"High Winds, Heavy Snow","Bronx, Brooklyn, Manhattan, Staten Island, Queens",2015-01-26 08:00,2015-01-27 08:00,EST,2015-01-26 13:00,2015-01-27 13:00,24,24,FALSE,Staten Island,6.46,5.589,6.46,13.172,1.332,1.332,25,24,ok
SW0392,"January 2015 North American Blizzard ""Winter Storm Juno""",Winter Weather,"High Winds, Heavy Snow","Bronx, Brooklyn, Manhattan, Staten Island, Queens",2015-01-26 08:00,2015-01-27 08:00,EST,2015-01-26 13:00,2015-01-27 13:00,24,24,FALSE,ALL NYC,7.124,6.31,7.147,15.121,1.417,1.429,25,24,ok
SW0393,High Wind Event,Winter Weather,High Winds,Queens,2015-01-30 18:00,2015-01-31 15:55,EST,2015-01-30 23:00,2015-01-31 21:00,21.9167,22,FALSE,Brooklyn,7.898,6.957,7.899,0.001,0.001,0.001,23,22,ok
SW0393,High Wind Event,Winter Weather,High Winds,Queens,2015-01-30 18:00,2015-01-31 15:55,EST,2015-01-30 23:00,2015-01-31 21:00,21.9167,22,FALSE,Queens,7.888,6.952,7.899,0.001,0.001,0.001,23,22,ok
SW0393,High Wind Event,Winter Weather,High Winds,Queens,2015-01-30 18:00,2015-01-31 15:55,EST,2015-01-30 23:00,2015-01-31 21:00,21.9167,22,FALSE,Manhattan,6.725,5.932,6.725,0.001,0.001,0.001,23,22,ok
SW0393,High Wind Event,Winter Weather,High Winds,Queens,2015-01-30 18:00,2015-01-31 15:55,EST,2015-01-30 23:00,2015-01-31 21:00,21.9167,22,FALSE,Bronx,6.281,5.509,6.288,0.001,0.001,0.001,23,22,ok
SW0393,High Wind Event,Winter Weather,High Winds,Queens,2015-01-30 18:00,2015-01-31 15:55,EST,2015-01-30 23:00,2015-01-31 21:00,21.9167,22,FALSE,Staten Island,6.848,5.949,6.848,0.001,0.001,0.001,23,22,ok
SW0393,High Wind Event,Winter Weather,High Winds,Queens,2015-01-30 18:00,2015-01-31 15:55,EST,2015-01-30 23:00,2015-01-31 21:00,21.9167,22,FALSE,ALL NYC,7.366,6.484,7.384,0.001,0.001,0.001,23,22,ok
SW0394,Winter Storm Event,Winter Weather,Heavy Snow,"Queens, Staten Island, Brooklyn, Bronx",2015-02-01 21:00,2015-02-02 21:00,EST,2015-02-02 02:00,2015-02-03 02:00,24,24,FALSE,Brooklyn,7.082,4.149,7.082,26.063,2.941,2.941,25,24,ok
SW0394,Winter Storm Event,Winter Weather,Heavy Snow,"Queens, Staten Island, Brooklyn, Bronx",2015-02-01 21:00,2015-02-02 21:00,EST,2015-02-02 02:00,2015-02-03 02:00,24,24,FALSE,Queens,6.848,4.264,6.848,26.101,2.995,2.995,25,24,ok
SW0394,Winter Storm Event,Winter Weather,Heavy Snow,"Queens, Staten Island, Brooklyn, Bronx",2015-02-01 21:00,2015-02-02 21:00,EST,2015-02-02 02:00,2015-02-03 02:00,24,24,FALSE,Manhattan,5.938,3.741,5.938,26.74,2.945,2.945,25,24,ok
SW0394,Winter Storm Event,Winter Weather,Heavy Snow,"Queens, Staten Island, Brooklyn, Bronx",2015-02-01 21:00,2015-02-02 21:00,EST,2015-02-02 02:00,2015-02-03 02:00,24,24,FALSE,Bronx,5.395,3.633,5.395,26.931,2.989,2.989,25,24,ok
SW0394,Winter Storm Event,Winter Weather,Heavy Snow,"Queens, Staten Island, Brooklyn, Bronx",2015-02-01 21:00,2015-02-02 21:00,EST,2015-02-02 02:00,2015-02-03 02:00,24,24,FALSE,Staten Island,6.402,3.558,6.402,26.737,2.927,2.948,25,24,ok
SW0394,Winter Storm Event,Winter Weather,Heavy Snow,"Queens, Staten Island, Brooklyn, Bronx",2015-02-01 21:00,2015-02-02 21:00,EST,2015-02-02 02:00,2015-02-03 02:00,24,24,FALSE,ALL NYC,6.544,3.976,6.544,26.379,2.965,2.969,25,24,ok
SW0395,Winter Storm Event,Winter Weather,Heavy Snow,"Bronx, Brooklyn, Manhattan, Queens",2015-02-02 00:00,2015-02-03 00:00,EST,2015-02-02 05:00,2015-02-03 05:00,24,24,FALSE,Brooklyn,7.082,4.686,7.082,24.957,2.941,2.941,25,24,ok
SW0395,Winter Storm Event,Winter Weather,Heavy Snow,"Bronx, Brooklyn, Manhattan, Queens",2015-02-02 00:00,2015-02-03 00:00,EST,2015-02-02 05:00,2015-02-03 05:00,24,24,FALSE,Queens,6.848,4.779,6.848,24.945,2.995,2.995,25,24,ok
SW0395,Winter Storm Event,Winter Weather,Heavy Snow,"Bronx, Brooklyn, Manhattan, Queens",2015-02-02 00:00,2015-02-03 00:00,EST,2015-02-02 05:00,2015-02-03 05:00,24,24,FALSE,Manhattan,5.938,4.194,5.938,25.498,2.945,2.945,25,24,ok
SW0395,Winter Storm Event,Winter Weather,Heavy Snow,"Bronx, Brooklyn, Manhattan, Queens",2015-02-02 00:00,2015-02-03 00:00,EST,2015-02-02 05:00,2015-02-03 05:00,24,24,FALSE,Bronx,5.395,4.034,5.395,25.659,2.989,2.989,25,24,ok
SW0395,Winter Storm Event,Winter Weather,Heavy Snow,"Bronx, Brooklyn, Manhattan, Queens",2015-02-02 00:00,2015-02-03 00:00,EST,2015-02-02 05:00,2015-02-03 05:00,24,24,FALSE,Staten Island,6.402,4.029,6.402,25.697,2.927,2.948,25,24,ok
SW0395,Winter Storm Event,Winter Weather,Heavy Snow,"Bronx, Brooklyn, Manhattan, Queens",2015-02-02 00:00,2015-02-03 00:00,EST,2015-02-02 05:00,2015-02-03 05:00,24,24,FALSE,ALL NYC,6.544,4.467,6.544,25.233,2.965,2.969,25,24,ok
SW0396,"Light Snow, High Wind Event",Winter Weather,High Winds,"Queens, Staten Island, Manhattan, Bronx",2015-02-13 00:51,2015-02-15 21:54,EST,2015-02-13 05:00,2015-02-16 03:00,69.05,70,FALSE,Brooklyn,10.049,5.349,10.049,3.373,0.675,0.675,71,70,ok
SW0396,"Light Snow, High Wind Event",Winter Weather,High Winds,"Queens, Staten Island, Manhattan, Bronx",2015-02-13 00:51,2015-02-15 21:54,EST,2015-02-13 05:00,2015-02-16 03:00,69.05,70,FALSE,Queens,10.103,5.329,10.103,2.895,0.443,0.443,71,70,ok
SW0396,"Light Snow, High Wind Event",Winter Weather,High Winds,"Queens, Staten Island, Manhattan, Bronx",2015-02-13 00:51,2015-02-15 21:54,EST,2015-02-13 05:00,2015-02-16 03:00,69.05,70,FALSE,Manhattan,8.616,4.407,8.616,2.842,0.482,0.482,71,70,ok
SW0396,"Light Snow, High Wind Event",Winter Weather,High Winds,"Queens, Staten Island, Manhattan, Bronx",2015-02-13 00:51,2015-02-15 21:54,EST,2015-02-13 05:00,2015-02-16 03:00,69.05,70,FALSE,Bronx,8.182,4.052,8.182,2.524,0.339,0.345,71,70,ok
SW0396,"Light Snow, High Wind Event",Winter Weather,High Winds,"Queens, Staten Island, Manhattan, Bronx",2015-02-13 00:51,2015-02-15 21:54,EST,2015-02-13 05:00,2015-02-16 03:00,69.05,70,FALSE,Staten Island,8.683,4.544,8.683,3.979,1.021,1.021,71,70,ok
SW0396,"Light Snow, High Wind Event",Winter Weather,High Winds,"Queens, Staten Island, Manhattan, Bronx",2015-02-13 00:51,2015-02-15 21:54,EST,2015-02-13 05:00,2015-02-16 03:00,69.05,70,FALSE,ALL NYC,9.429,4.936,9.438,3.151,0.593,0.594,71,70,ok
SW0398,"Light Snow, Ice Event",Winter Weather,Freezing Precipitation,"Bronx, Brooklyn, Manhattan, Staten Island, Queens",2015-02-21 00:00,2015-02-22 00:00,EST,2015-02-21 05:00,2015-02-22 05:00,24,24,FALSE,Brooklyn,5.659,3.427,5.685,13.789,1.718,1.718,25,24,ok
SW0398,"Light Snow, Ice Event",Winter Weather,Freezing Precipitation,"Bronx, Brooklyn, Manhattan, Staten Island, Queens",2015-02-21 00:00,2015-02-22 00:00,EST,2015-02-21 05:00,2015-02-22 05:00,24,24,FALSE,Queens,5.899,3.464,5.923,13.91,1.746,1.746,25,24,ok
SW0398,"Light Snow, Ice Event",Winter Weather,Freezing Precipitation,"Bronx, Brooklyn, Manhattan, Staten Island, Queens",2015-02-21 00:00,2015-02-22 00:00,EST,2015-02-21 05:00,2015-02-22 05:00,24,24,FALSE,Manhattan,4.648,2.655,4.648,13.406,1.7,1.7,25,24,ok
SW0398,"Light Snow, Ice Event",Winter Weather,Freezing Precipitation,"Bronx, Brooklyn, Manhattan, Staten Island, Queens",2015-02-21 00:00,2015-02-22 00:00,EST,2015-02-21 05:00,2015-02-22 05:00,24,24,FALSE,Bronx,4.456,2.385,4.456,13.378,1.706,1.706,25,24,ok
SW0398,"Light Snow, Ice Event",Winter Weather,Freezing Precipitation,"Bronx, Brooklyn, Manhattan, Staten Island, Queens",2015-02-21 00:00,2015-02-22 00:00,EST,2015-02-21 05:00,2015-02-22 05:00,24,24,FALSE,Staten Island,4.414,2.735,4.414,13.66,1.681,1.681,25,24,ok
SW0398,"Light Snow, Ice Event",Winter Weather,Freezing Precipitation,"Bronx, Brooklyn, Manhattan, Staten Island, Queens",2015-02-21 00:00,2015-02-22 00:00,EST,2015-02-21 05:00,2015-02-22 05:00,24,24,FALSE,ALL NYC,5.249,3.104,5.279,13.721,1.718,1.718,25,24,ok
SW0399,Winter Storm Event,Winter Weather,Heavy Snow,"Queens, Staten Island, Manhattan, Brooklyn, Bronx",2015-03-01 00:00,2015-03-02 00:00,EST,2015-03-01 05:00,2015-03-02 05:00,24,24,FALSE,Brooklyn,3.684,1.542,3.684,12.941,1.688,1.692,25,24,ok
SW0399,Winter Storm Event,Winter Weather,Heavy Snow,"Queens, Staten Island, Manhattan, Brooklyn, Bronx",2015-03-01 00:00,2015-03-02 00:00,EST,2015-03-01 05:00,2015-03-02 05:00,24,24,FALSE,Queens,3.725,1.534,3.725,13.343,1.705,1.707,25,24,ok
SW0399,Winter Storm Event,Winter Weather,Heavy Snow,"Queens, Staten Island, Manhattan, Brooklyn, Bronx",2015-03-01 00:00,2015-03-02 00:00,EST,2015-03-01 05:00,2015-03-02 05:00,24,24,FALSE,Manhattan,3.028,1.325,3.028,12.42,1.562,1.562,25,24,ok
SW0399,Winter Storm Event,Winter Weather,Heavy Snow,"Queens, Staten Island, Manhattan, Brooklyn, Bronx",2015-03-01 00:00,2015-03-02 00:00,EST,2015-03-01 05:00,2015-03-02 05:00,24,24,FALSE,Bronx,2.836,1.216,2.836,12.551,1.551,1.551,25,24,ok
SW0399,Winter Storm Event,Winter Weather,Heavy Snow,"Queens, Staten Island, Manhattan, Brooklyn, Bronx",2015-03-01 00:00,2015-03-02 00:00,EST,2015-03-01 05:00,2015-03-02 05:00,24,24,FALSE,Staten Island,3.036,1.272,3.036,12.254,1.614,1.615,25,24,ok
SW0399,Winter Storm Event,Winter Weather,Heavy Snow,"Queens, Staten Island, Manhattan, Brooklyn, Bronx",2015-03-01 00:00,2015-03-02 00:00,EST,2015-03-01 05:00,2015-03-02 05:00,24,24,FALSE,ALL NYC,3.407,1.426,3.407,12.861,1.648,1.653,25,24,ok
SW0400,Winter Storm Event,Winter Weather,Heavy Snow,"Bronx, Brooklyn, Manhattan, Staten Island, Queens",2015-03-05 00:00,2015-03-07 15:58,EST,2015-03-05 05:00,2015-03-07 21:00,63.9667,64,FALSE,Brooklyn,5.005,3.246,5.005,18.896,1.493,1.494,65,64,ok
SW0400,Winter Storm Event,Winter Weather,Heavy Snow,"Bronx, Brooklyn, Manhattan, Staten Island, Queens",2015-03-05 00:00,2015-03-07 15:58,EST,2015-03-05 05:00,2015-03-07 21:00,63.9667,64,FALSE,Queens,4.964,3.241,4.967,18.495,1.425,1.439,65,64,ok
SW0400,Winter Storm Event,Winter Weather,Heavy Snow,"Bronx, Brooklyn, Manhattan, Staten Island, Queens",2015-03-05 00:00,2015-03-07 15:58,EST,2015-03-05 05:00,2015-03-07 21:00,63.9667,64,FALSE,Manhattan,4.198,2.77,4.21,16.858,1.263,1.264,65,64,ok
SW0400,Winter Storm Event,Winter Weather,Heavy Snow,"Bronx, Brooklyn, Manhattan, Staten Island, Queens",2015-03-05 00:00,2015-03-07 15:58,EST,2015-03-05 05:00,2015-03-07 21:00,63.9667,64,FALSE,Bronx,3.888,2.581,3.939,16.3,1.201,1.206,65,64,ok
SW0400,Winter Storm Event,Winter Weather,Heavy Snow,"Bronx, Brooklyn, Manhattan, Staten Island, Queens",2015-03-05 00:00,2015-03-07 15:58,EST,2015-03-05 05:00,2015-03-07 21:00,63.9667,64,FALSE,Staten Island,4.425,2.818,4.425,18.685,1.464,1.475,65,64,ok
SW0400,Winter Storm Event,Winter Weather,Heavy Snow,"Bronx, Brooklyn, Manhattan, Staten Island, Queens",2015-03-05 00:00,2015-03-07 15:58,EST,2015-03-05 05:00,2015-03-07 21:00,63.9667,64,FALSE,ALL NYC,4.629,3.034,4.67,18.182,1.388,1.411,65,64,ok
SW0402,High Wind Event,Thunderstorms,"High Winds, Flash Flooding",Queens,2015-04-02 00:00,2015-04-05 00:00,EDT,2015-04-02 04:00,2015-04-05 04:00,72,72,FALSE,Brooklyn,9.373,5.015,9.373,10.138,1.67,1.67,73,72,ok
SW0402,High Wind Event,Thunderstorms,"High Winds, Flash Flooding",Queens,2015-04-02 00:00,2015-04-05 00:00,EDT,2015-04-02 04:00,2015-04-05 04:00,72,72,FALSE,Queens,9.143,4.92,9.143,10.523,1.61,1.61,73,72,ok
SW0402,High Wind Event,Thunderstorms,"High Winds, Flash Flooding",Queens,2015-04-02 00:00,2015-04-05 00:00,EDT,2015-04-02 04:00,2015-04-05 04:00,72,72,FALSE,Manhattan,8.191,4.274,8.191,9.573,1.446,1.47,73,72,ok
SW0402,High Wind Event,Thunderstorms,"High Winds, Flash Flooding",Queens,2015-04-02 00:00,2015-04-05 00:00,EDT,2015-04-02 04:00,2015-04-05 04:00,72,72,FALSE,Bronx,7.741,3.98,7.742,9.453,1.545,1.574,73,72,ok
SW0402,High Wind Event,Thunderstorms,"High Winds, Flash Flooding",Queens,2015-04-02 00:00,2015-04-05 00:00,EDT,2015-04-02 04:00,2015-04-05 04:00,72,72,FALSE,Staten Island,8.572,4.542,8.573,8.85,1.63,1.63,73,72,ok
SW0402,High Wind Event,Thunderstorms,"High Winds, Flash Flooding",Queens,2015-04-02 00:00,2015-04-05 00:00,EDT,2015-04-02 04:00,2015-04-05 04:00,72,72,FALSE,ALL NYC,8.817,4.688,8.817,9.898,1.58,1.608,73,72,ok
SW0404,"Heavy Rain, Flash Flood Event",Thunderstorms,Flash Flooding,"Queens, Staten Island",2015-05-31 00:00,2015-06-01 00:00,EDT,2015-05-31 04:00,2015-06-01 04:00,24,24,FALSE,Brooklyn,4.706,3.31,4.706,6.803,1.535,1.556,25,24,ok
SW0404,"Heavy Rain, Flash Flood Event",Thunderstorms,Flash Flooding,"Queens, Staten Island",2015-05-31 00:00,2015-06-01 00:00,EDT,2015-05-31 04:00,2015-06-01 04:00,24,24,FALSE,Queens,4.767,3.358,4.767,7.263,1.66,1.661,25,24,ok
SW0404,"Heavy Rain, Flash Flood Event",Thunderstorms,Flash Flooding,"Queens, Staten Island",2015-05-31 00:00,2015-06-01 00:00,EDT,2015-05-31 04:00,2015-06-01 04:00,24,24,FALSE,Manhattan,3.905,2.852,3.905,8.666,1.619,1.769,25,24,ok
SW0404,"Heavy Rain, Flash Flood Event",Thunderstorms,Flash Flooding,"Queens, Staten Island",2015-05-31 00:00,2015-06-01 00:00,EDT,2015-05-31 04:00,2015-06-01 04:00,24,24,FALSE,Bronx,3.676,2.773,3.676,9.56,1.802,1.949,25,24,ok
SW0404,"Heavy Rain, Flash Flood Event",Thunderstorms,Flash Flooding,"Queens, Staten Island",2015-05-31 00:00,2015-06-01 00:00,EDT,2015-05-31 04:00,2015-06-01 04:00,24,24,FALSE,Staten Island,3.977,2.926,3.977,6.645,1.656,1.656,25,24,ok
SW0404,"Heavy Rain, Flash Flood Event",Thunderstorms,Flash Flooding,"Queens, Staten Island",2015-05-31 00:00,2015-06-01 00:00,EDT,2015-05-31 04:00,2015-06-01 04:00,24,24,FALSE,ALL NYC,4.384,3.143,4.384,7.472,1.644,1.684,25,24,ok
SW0405,Heavy Rain Event,Thunderstorms,Flash Flooding,Queens,2015-06-23 00:00,2015-06-24 00:00,EDT,2015-06-23 04:00,2015-06-24 04:00,24,24,FALSE,Brooklyn,6.496,4.607,6.496,0.53,0.521,0.521,25,24,ok
SW0405,Heavy Rain Event,Thunderstorms,Flash Flooding,Queens,2015-06-23 00:00,2015-06-24 00:00,EDT,2015-06-23 04:00,2015-06-24 04:00,24,24,FALSE,Queens,6.521,4.519,6.521,0.597,0.556,0.556,25,24,ok
SW0405,Heavy Rain Event,Thunderstorms,Flash Flooding,Queens,2015-06-23 00:00,2015-06-24 00:00,EDT,2015-06-23 04:00,2015-06-24 04:00,24,24,FALSE,Manhattan,5.709,3.931,5.709,0.341,0.296,0.299,25,24,ok
SW0405,Heavy Rain Event,Thunderstorms,Flash Flooding,Queens,2015-06-23 00:00,2015-06-24 00:00,EDT,2015-06-23 04:00,2015-06-24 04:00,24,24,FALSE,Bronx,5.396,3.659,5.396,0.349,0.197,0.221,25,24,ok
SW0405,Heavy Rain Event,Thunderstorms,Flash Flooding,Queens,2015-06-23 00:00,2015-06-24 00:00,EDT,2015-06-23 04:00,2015-06-24 04:00,24,24,FALSE,Staten Island,6.203,4.171,6.204,0.128,0.11,0.125,25,24,ok
SW0405,Heavy Rain Event,Thunderstorms,Flash Flooding,Queens,2015-06-23 00:00,2015-06-24 00:00,EDT,2015-06-23 04:00,2015-06-24 04:00,24,24,FALSE,ALL NYC,6.174,4.307,6.236,0.438,0.394,0.4,25,24,ok
SW0406,Heavy Rain Event,Thunderstorms,Flash Flooding,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2015-06-28 00:00,2015-06-29 00:00,EDT,2015-06-28 04:00,2015-06-29 04:00,24,24,FALSE,Brooklyn,6.399,3.359,6.399,19.56,9.498,9.498,25,24,ok
SW0406,Heavy Rain Event,Thunderstorms,Flash Flooding,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2015-06-28 00:00,2015-06-29 00:00,EDT,2015-06-28 04:00,2015-06-29 04:00,24,24,FALSE,Queens,7.384,3.463,7.384,21.606,9.469,9.469,25,24,ok
SW0406,Heavy Rain Event,Thunderstorms,Flash Flooding,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2015-06-28 00:00,2015-06-29 00:00,EDT,2015-06-28 04:00,2015-06-29 04:00,24,24,FALSE,Manhattan,5.287,3.097,5.287,20.856,9.583,9.583,25,24,ok
SW0406,Heavy Rain Event,Thunderstorms,Flash Flooding,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2015-06-28 00:00,2015-06-29 00:00,EDT,2015-06-28 04:00,2015-06-29 04:00,24,24,FALSE,Bronx,5.257,3.074,5.257,22.948,9.985,9.985,25,24,ok
SW0406,Heavy Rain Event,Thunderstorms,Flash Flooding,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2015-06-28 00:00,2015-06-29 00:00,EDT,2015-06-28 04:00,2015-06-29 04:00,24,24,FALSE,Staten Island,4.882,3.17,4.908,17.147,9.303,9.303,25,24,ok
SW0406,Heavy Rain Event,Thunderstorms,Flash Flooding,"Queens, Staten Island, Bronx, Brooklyn, Manhattan",2015-06-28 00:00,2015-06-29 00:00,EDT,2015-06-28 04:00,2015-06-29 04:00,24,24,FALSE,ALL NYC,6.228,3.3,6.233,20.416,9.519,9.519,25,24,ok
SW0407,"Heavy Rain, Flash Flood Event",Thunderstorms,"Flash Flooding, High Winds","Manhattan, Brooklyn, Bronx, Staten Island, Queens",2015-07-01 00:00,2015-07-02 00:00,EDT,2015-07-01 04:00,2015-07-02 04:00,24,24,FALSE,Brooklyn,5.967,3.416,5.967,9.799,2.811,2.811,25,24,ok
SW0407,"Heavy Rain, Flash Flood Event",Thunderstorms,"Flash Flooding, High Winds","Manhattan, Brooklyn, Bronx, Staten Island, Queens",2015-07-01 00:00,2015-07-02 00:00,EDT,2015-07-01 04:00,2015-07-02 04:00,24,24,FALSE,Queens,5.743,3.347,5.743,11.128,2.891,2.909,25,24,ok
SW0407,"Heavy Rain, Flash Flood Event",Thunderstorms,"Flash Flooding, High Winds","Manhattan, Brooklyn, Bronx, Staten Island, Queens",2015-07-01 00:00,2015-07-02 00:00,EDT,2015-07-01 04:00,2015-07-02 04:00,24,24,FALSE,Manhattan,5.26,2.845,5.26,10.782,2.046,2.179,25,24,ok
SW0407,"Heavy Rain, Flash Flood Event",Thunderstorms,"Flash Flooding, High Winds","Manhattan, Brooklyn, Bronx, Staten Island, Queens",2015-07-01 00:00,2015-07-02 00:00,EDT,2015-07-01 04:00,2015-07-02 04:00,24,24,FALSE,Bronx,4.983,2.644,4.983,11.664,2.078,2.256,25,24,ok
